URL,Назва туру,Маршрут (міста),Кількість днів,Виїзд з / Найближча дата,Входить у вартість,Додатково оплачується,Допки (за бажанням),Особливості туру,Базова ціна (€),Стара ціна (€),Статус парсингу,Дата парсингу
https://www.i-travel.com.ua/?p=47679,Автобусний тур «Альпійський експрес: Швейцарія + Австрія» зі Львова,"біля Оперного театру — символу музичної столиці Європи. Класичний Відень, стримана розкіш і відчуття імперської величі.",2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 9450 грн. 180 EUR - Знижка на дитину віком до 11,99 років - 1575 грн. 30 EUR - Кількість днів - 6 - Кількість нічних переїздів - 0 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів – проїзд автобусом – проживання у готелях 3* – сніданки в готелях – оглядові екскурсії у містах Зальцбург,",,,,,✅ done,"20.05.2026, 13:49:46"
https://www.i-travel.com.ua/?p=49014,"Автобусний тур «Тур-де-Круасан: Париж (4 дні), Нормандія, замки Луари» зі Львова","пройде вулицею Пігаль або, як у народі прийнято називати — «вулицею червоних ліхтарів».",2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 10500 грн. 200 EUR - Знижка на дитину віком до 11,99 років - 2625 грн. 50 EUR - Кількість днів - 8 - Кількість нічних переїздів - 2 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів – проїзд автобусом – проживання у готелях 3* – сніданки в готелях – оглядові екскурсії у містах Відень, П",,,,,✅ done,"20.05.2026, 13:49:52"
https://www.i-travel.com.ua/?p=49159,"Автобусний тур «Їж.Люби.Подорожуй: Любляна, Венеція, Рим 2 дні, Флоренція» зі Львова","пролягає до Трастевере — богемного району з особливою атмосферою, де вечірні ліхтарі, балкони з білизною, затишні тратторії, вулична музика та стародавні базиліки створюють живу й автентичну картину міського життя. Ця екскурсія поєднує античну спадщину, історичну пам’ять і сучасний ритм Риму, дозвол",2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 3675 грн. 70 EUR - Знижка на дитину віком до 11,99 років - 525 грн. 10 EUR - Кількість днів - 7 - Кількість нічних переїздів - 1 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів – проїзд автобусом – проживання у готелях 2-3* – сніданки в готелях – оглядові екскурсії в Любляні, Римі, Ве",,,,,✅ done,"20.05.2026, 13:49:58"
https://www.i-travel.com.ua/?p=7647,Автобусний тур «Альпійська красуня – Швейцарія» зі Львова,"біля Оперного театру — символу музичної столиці Європи. Класичний Відень, стримана розкіш і відчуття імперської величі.",2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 7875 грн. 150 EUR - Знижка на дитину віком до 11,99 років - 2100 грн. 40 EUR - Кількість днів - 6 - Кількість нічних переїздів - 1 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів - проїзд автобусом єврокласу - проживання у готелях 3* + сніданки - медичне страхування від нещасного випа",,,,,✅ done,"20.05.2026, 13:50:04"
https://www.i-travel.com.ua/?p=49110,"Автобусний тур «Романтичний мікс: Кельн, Люксембург, Страсбург» зі Львова","за 15 днів до виїзду. ""З 04.05 ціни на всі тури вже перераховані з урахуванням актуальної вартості пального. Для всіх нових заявок, створених з 04.05, додаткові доплати за пальне нараховуватися не будуть — за умови відсутності різкого зростання вартості пального."" .",2,,,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 7892 грн. 150 EUR - Знижка на дитину віком до 11,99 років - 1578 грн. 30 EUR - Кількість днів - 7 - Кількість нічних переїздів - 2 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів - проїзд автобусом єврокласу - проживання у готелі 3* зі сніданками - медичне страхування від нещасного ви",,,,,✅ done,"19.05.2026, 15:21:26"
https://www.i-travel.com.ua/avtobusnyj-tur-viva-italiya-venetsiya-milan-ozera-garda-ta-komo-zi-lvova/,"Автобусний тур «VIVA Італія! Венеція, Мілан, озера Гарда та Комо» зі Львова",проїзд автобусом → готелях → Мілан → років → факультативні екскурсії → екскурсійні об'єкти → особисті витрати → громадський транспорт → Важлива інформація → не будуть → Штрауса → морем → Мілан → побачимо Дуомо,2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 3675 грн. 70 EUR - Знижка на дитину віком до 11,99 років - 525 грн. 10 EUR - Кількість днів - 5 - Кількість нічних переїздів - 2 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів – проїзд автобусом – проживання у готелях 2-3* – сніданки в готелях – оглядові екскурсії у містах Венеція, В",,,,,✅ done,"20.05.2026, 13:50:16"
https://www.i-travel.com.ua/?p=45378,Автобусний тур «Benelux – таємниці трьох країн» зі Львова,гори квітів → каналами джакузі → міською легендою → Верхнє → Гран Рю → символ міста → Важлива інформація → не будуть,2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 8925 грн. 170 EUR - Знижка на дитину віком до 11,99 років - 2100 грн. 40 EUR - Кількість днів - 6 - Кількість нічних переїздів - 0 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів - проїзд автобусом єврокласу - проживання у готелях 3* + сніданки - медичне страхування від нещасного випа",,,,,✅ done,"20.05.2026, 13:50:22"
https://www.i-travel.com.ua/?p=45351,Автобусний тур «Європейська відпустка у Europa Park» зі Львова,"біля Оперного театру — символу музичної столиці Європи. Класичний Відень, стримана розкіш і відчуття імперської величі.",2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 10500 грн. 200 EUR - Знижка на дитину віком до 11,99 років - 2100 грн. 40 EUR - Кількість днів - 7 - Кількість нічних переїздів - 0 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів – проїзд автобусом – проживання у готелях 3* – сніданки в готелях – оглядові екскурсії у Празі, Нюрнберзі",,,,,✅ done,"20.05.2026, 13:50:29"
https://www.i-travel.com.ua/avtobusnyj-tur-berlinskyj-ekspres-zi-lvova/,Автобусний тур «Берлінський експрес» зі Львова,проїзд автобусом → готелях → та Вроцлаві → років → факультативні екскурсії → особисті витрати → громадський транспорт → Важлива інформація → не будуть → візитівка міста → Описувати марно → яток Берліну → палацу Ціцилінхоф → площу Берліна → стилі бароко → років → та дорослі → кількість тварин → екзотичними рослинами → при заселенні,2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 2625 грн. 50 EUR - Знижка на дитину віком до 11,99 років - 525 грн. 10 EUR - Кількість днів - 4 - Кількість нічних переїздів - 2 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів – проїзд автобусом – проживання у готелі 3* – сніданки в готелях – оглядові екскурсії у Берліні та Вроцлаві ",,,,,✅ done,"20.05.2026, 13:50:34"
https://www.i-travel.com.ua/avtobusnyj-tur-lazurnyj-shyk-2-dni-na-ryv-yeri-zi-lvovu/,Автобусний тур «Лазурний шик: 2 дні на Рив єрі» зі Львова,Важлива інформація → не будуть → панорамами Парламенту → Штрауса → морем → Все це → цього міста → сучасного мистецтва → ще Канни → Мілан → побачимо Дуомо → громадським транспортом → міста Комо → Палац Правосуддя → зараз же → ятку → при заселенні,2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 7875 грн. 150 EUR - Знижка на дитину віком до 11,99 років - 2100 грн. 40 EUR - Кількість днів - 7 - Кількість нічних переїздів - 2 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів - проїзд автобусом єврокласу - проживання у готелі 3* зі сніданками - медичне страхування від нещасного ви",,,,,✅ done,"20.05.2026, 13:50:40"
https://www.i-travel.com.ua/avtobusnyj-tur-kava-ta-kruasan-viden-paryzh-zaltsburg-zi-lvova-mukacheva-ta-uzhgorodu/,"Автобусний тур «Кава та круасан: Відень, Париж, Зальцбург» зі Львова, Мукачева та Ужгороду","біля Оперного театру — символу музичної столиці Європи. Класичний Відень, стримана розкіш і відчуття імперської величі.",2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 5250 грн. 100 EUR - Знижка на дитину віком до 11,99 років - 1050 грн. 20 EUR - Кількість днів - 6 - Кількість нічних переїздів - 2 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів – проїзд автобусом – проживання у готелях 3* – сніданки в готелях – оглядові екскурсії у Відні, Парижі, За",,,,,✅ done,"20.05.2026, 13:50:46"
https://www.i-travel.com.ua/evropejskie-kanikuly-praga-drezden-disnejlend/,"Автобусний тур «Європейські канікули – Прага, Париж, Берлін» зі Львова","пройде вулицею Пігаль або, як у народі прийнято називати — «вулицею червоних ліхтарів».",2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 5250 грн. 100 EUR - Знижка на дитину віком до 11,99 років - 1575 грн. 30 EUR - Кількість днів - 6 - Кількість нічних переїздів - 2 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів - проїзд автобусом єврокласу - проживання у готелях 3* + сніданки - медичне страхування від нещасного випа",,,,,✅ done,"20.05.2026, 13:50:53"
https://www.i-travel.com.ua/avtobusnyj-tur-italijska-symfoniya-venetsiya-dolomitovi-alpy-zi-lvova/,Автобусний тур «Італійська симфонія: Венеція + Доломітові Альпи» зі Львова,готелях → Відень → років → екскурсійні об'єкти → особисті витрати → громадський транспорт → Важлива інформація → не будуть → панорамами Парламенту → келих ігристого → морем → Мольвено → нації світу → Відень → віденської культури → ють → ярні → Це → Відень → Відвідаємо Хофбург → Далі → Будинок Хундертвассера,2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 6300 грн. 120 EUR - Знижка на дитину віком до 11,99 років - 1050 грн. 20 EUR - Кількість днів - 6 - Кількість нічних переїздів - 2 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів – проживання у готелях 2-3* – сніданки в готелях – оглядові екскурсії у Венеції, Тренто, Больцано, Відень ",,,,,✅ done,"20.05.2026, 13:50:59"
https://www.i-travel.com.ua/?p=46306,Автобусний тур «Канікули у Данії: Legoland» зі Львова,проїзд автобусом → готелях → та Дрезден → років → факультативні екскурсії → екскурсійні об'єкти → особисті витрати → громадський транспорт → Важлива інформація → не будуть → візитівка міста → площу Берліна → Описувати марно → років → та дорослі → кількість тварин → палацу Ціцилінхоф,2,Найближча дата: 01.05.2026,Не включено,"- Вид туру - Автобусний - Доплата за одномісне розміщення - 7875 грн. 150 EUR - Знижка на дитину віком до 11,99 років - 1575 грн. 30 EUR - Кількість днів - 6 - Кількість нічних переїздів - 1 - Необхідно буде внести передоплату у розмірі 10% протягом 2 днів(я) - Крайній термін оплати - 14 днів – проїзд автобусом – проживання у готелях 3* – сніданки в готелях – оглядові екскурсії у містах Берлін та ",,,,,✅ done,"20.05.2026, 13:51:05"
https://www.i-travel.com.ua/parizhskaya-mechta/,Автобусний тур «Паризька мрія: 3 дні в Парижі + Нормандія» зі Львова,"пройде вулицею Пігаль або, як у народі прийнято називати — «вулицею червоних ліхтарів».",7,Найближча дата: 01.05.2026,Не включено,"- Необхідно буде внести передоплату у розмірі % Львів – Вроцлав – Берлін – Париж (3 дні) – Нормандія – Діснейленд – Прага – Краків – Львів Тур на 7 днів, 2 нічних переїзди, 4 ночі в готелях У вартості 3 екскурсії: оглядові екскурсії у містах Берлін, Париж, Прага ⚒️ Важлива інформація — паливний збір 2026 У зв'язку із зростанням цін на дизельне паливо через конфлікт на Близькому Сході до турів Itra",,,,,✅ done,"20.05.2026, 13:51:20"
