ID ТУРУ,НАЗВА ТУРУ,ДЖЕРЕЛО,ТУРОПЕРАТОР,ОСНОВНИЙ НАПРЯМОК,ВСІ НАПРЯМКИ,ТИП ПОДОРОЖІ,ЦІНОВА КАТЕГОРІЯ,СЕРЕДНЯ ЦІНА,ДНІ,НІЧНІ ПЕРЕЇЗДИ,ЕКСКУРСІЇ,НОЧЕЙ В ГОТЕЛЯХ,СІЧЕНЬ,ЛЮТИЙ,БЕРЕЗЕНЬ,КВІТЕНЬ,ТРАВЕНЬ,ЧЕРВЕНЬ,ЛИПЕНЬ,СЕРПЕНЬ,ВЕРЕСЕНЬ,ЖОВТЕНЬ,ЛИСТОПАД,ГРУДЕНЬ,ВИЇЗДІВ НА РІК,АКТИВНИХ МІСЯЦІВ,ПІКОВІ МІСЯЦІ,ПІКОВИЙ МІСЯЦЬ,ТИП СЕЗОННОСТІ,СЕЗОННІСТЬ,БЕЗ НІЧНИХ ПЕРЕЇЗДІВ,КІЛЬКІСТЬ ЗУПИНОК ПО СИГНАТУРІ МАРШРУТУ,КІЛЬКІСТЬ КРАЇН У МАРШРУТІ,КІЛЬКІСТЬ МІСТ У МАРШРУТІ,КІЛЬКІСТЬ ІНШИХ ТОЧОК,УНІКАЛЬНІ ЗУПИНКИ,УНІКАЛЬНІ МІСТА,УНІКАЛЬНІ КРАЇНИ,СКЛАДНІСТЬ МАРШРУТУ,ЩІЛЬНІСТЬ МІСТ,ЩІЛЬНІСТЬ КРАЇН,ЧАСТКА ІНШИХ ТОЧОК
ACC-170,"Канікули в Парижі +Страсбург  Діснейленд, Астерікс, Європа Парк",COMPETITOR,Accord tour,Франція,Франція,екскурсійний,Люкс 300 - 400,"381,5",7,0,6,6,0,0,0,1,2,1,2,3,,,,,9,5,"СЕРПЕНЬ, ТРАВЕНЬ, ЛИПЕНЬ",СЕРПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,9,4,8,0,1,1,1,"0,1","0,14","0,14",0
ACC-171,Вікенд в Будапешт! + Хевіз!,COMPETITOR,Accord tour,Угорщина,Угорщина,екскурсійний,Економ 99 - 150,102,4,2,3,1,0,0,0,2,6,5,4,3,3,5,4,7,39,9,"ГРУДЕНЬ, ТРАВЕНЬ, ЧЕРВЕНЬ",ГРУДЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,5,2,3,0,1,1,1,"0,1","0,25","0,25",0
ACC-172,"Схід, солодка любов моя... Туреччина + Греція",COMPETITOR,Accord tour,Греція,Греція,екскурсійний,Люкс 300 - 400,364,7,0,5,6,0,0,0,,1,2,1,1,2,2,1,,10,7,"ЧЕРВЕНЬ, ВЕРЕСЕНЬ, ЖОВТЕНЬ",ЧЕРВЕНЬ,ЦІЛИЙ РІК,☀️ ЛІТО,TRUE,8,4,6,0,1,1,1,"0,1","0,14","0,14",0
ACC-173,Музика прибою: Відпочинок на Егейському морі Греції!,COMPETITOR,Accord tour,Греція,Греція,морський,Люкс 300 - 400,"320,5",8,2,0,5,0,0,0,,1,3,2,3,3,1,,,13,6,"ЧЕРВЕНЬ, СЕРПЕНЬ, ВЕРЕСЕНЬ",ЧЕРВЕНЬ,ЦІЛИЙ РІК,☀️ ЛІТО,FALSE,9,1,2,2,1,1,1,"0,1","0,13","0,13","0,2222222222"
ACC-174,Сієста у греків:  відпочинок на Егейському морі і Охридському озері,COMPETITOR,Accord tour,Греція,Греція,морський,Тяжкий Люкс 400 +,"491,5",11,0,2,10,0,0,0,,1,3,3,3,3,,,,13,5,"ЧЕРВЕНЬ, ЛИПЕНЬ, СЕРПЕНЬ",ЧЕРВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,13,2,3,1,1,1,1,"0,1","0,09","0,09","0,07692307692"
ACC-175,"Всі фарби Балкан  Албанія, Північна Македонія, Болгарія",COMPETITOR,Accord tour,Албанія,Албанія,морський,Тяжкий Люкс 400 +,"488,5",10,0,5,9,0,0,0,,1,2,1,2,2,2,,,10,6,"ЧЕРВЕНЬ, СЕРПЕНЬ, ВЕРЕСЕНЬ",ЧЕРВЕНЬ,ЦІЛИЙ РІК,☀️ ЛІТО,TRUE,7,3,4,0,1,1,1,"0,1","0,10","0,10",0
ACC-176,Неймовірне знайомство... Македонія + Албанія,COMPETITOR,Accord tour,Албанія,Албанія,морський,Люкс 300 - 400,"533,5",11,0,2,10,0,0,0,,1,1,2,2,1,1,,,8,6,"ЛИПЕНЬ, СЕРПЕНЬ, ТРАВЕНЬ",ЛИПЕНЬ,ПІВРІЧНИЙ,☀️ ЛІТО,TRUE,3,1,1,0,1,1,1,"0,1","0,09","0,09",0
ACC-177,Мій літній коктейль…  Тур з відпочинком на морі в Албанії…,COMPETITOR,Accord tour,Албанія,Албанія,морський,Тяжкий Люкс 400 +,680,13,0,4,12,0,0,0,,,2,2,1,2,1,0,0,8,5,"ЧЕРВЕНЬ, ЛИПЕНЬ, ВЕРЕСЕНЬ",ЧЕРВЕНЬ,ПІВРІЧНИЙ,☀️ ЛІТО,TRUE,4,2,2,0,1,1,1,"0,1","0,08","0,08",0
ACC-178,Аромат зі східними нотами...,COMPETITOR,Accord tour,Албанія,"Албанія, Болгарія, Греція, Північна Македонія",екскурсійний,Люкс 300 - 400,"429,5",8,0,5,7,0,0,0,,1,2,1,1,2,2,0,0,9,6,"ЧЕРВЕНЬ, ВЕРЕСЕНЬ, ЖОВТЕНЬ",ЧЕРВЕНЬ,ЦІЛИЙ РІК,☀️ ЛІТО,TRUE,14,4,5,1,1,1,1,"0,1","0,13","0,13","0,07142857143"
ACC-179,Лапландія і Томтеленд - У світі Санта Клауса!,COMPETITOR,Accord tour,Фінляндія,"Фінляндія, Естонія, Литва, Латвія, Польща, Швеція",екскурсійний,Тяжкий Люкс 400 +,"667,5",10,1,4,8,0,0,0,0,0,0,0,0,0,0,0,5,5,1,ГРУДЕНЬ,ГРУДЕНЬ,ПІВРІЧНИЙ,❄️ ЗИМА,FALSE,7,2,2,0,1,1,1,"0,1","0,10","0,10",0
ACC-180,Полуниця з Портвейном... Португалія,COMPETITOR,Accord tour,Португалія,Португалія,екскурсійний,Тяжкий Люкс 400 +,814,14,0,10,13,0,0,0,1,3,2,4,3,2,2,,,17,7,"ЛИПЕНЬ, ТРАВЕНЬ, СЕРПЕНЬ",ЛИПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,27,8,10,0,1,1,1,"0,1","0,07","0,07",0
ACC-181,Амстердам - ковток свободи,COMPETITOR,Accord tour,Нідерланди,Нідерланди,екскурсійний,Люкс 300 - 400,366,6,0,4,5,0,0,0,3,3,0,0,0,0,0,0,0,6,2,"КВІТЕНЬ, ТРАВЕНЬ",КВІТЕНЬ,ПІВРІЧНИЙ,🌸 МІЖСЕЗОН,TRUE,14,4,10,0,1,1,1,"0,1","0,17","0,17",0
ACC-182,"Веселий ярмарок...  Різдвяна Німеччина та Франція.  Дрезден, Нюрнберг, Страсбург, Кольмар, Прага",COMPETITOR,Accord tour,Німеччина,Німеччина,екскурсійний,Стандарт 150 - 300,"268,5",5,0,4,4,0,0,0,,,,,,,,,7,7,1,ГРУДЕНЬ,ГРУДЕНЬ,ПІВРІЧНИЙ,❄️ ЗИМА,TRUE,7,4,7,0,1,1,1,"0,1","0,20","0,20",0
ACC-183,Без меж - Будапешт!  Виїзд  з Києва,COMPETITOR,Accord tour,Угорщина,Угорщина,екскурсійний,Стандарт 150 - 300,194,5,2,3,2,0,0,0,3,11,13,13,14,8,9,8,5,84,9,"СЕРПЕНЬ, ЧЕРВЕНЬ, ЛИПЕНЬ",СЕРПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,9,3,5,0,1,1,1,"0,1","0,20","0,20",0
ADR-1,Чеські перлини: 4 ночі в Празі + Дрезден  ,COMPETITOR,Adriatic,Чехія,Чехія,екскурсійний,Стандарт 150 - 300,"247,5",5,0,1,4,0,0,0,,5,4,5,4,4,6,4,5,37,8,"ЖОВТЕНЬ, ТРАВЕНЬ, ЛИПЕНЬ",ЖОВТЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,6,3,6,0,1,1,1,"0,1","0,20","0,20",0
ADR-2,"Рим прекрасний завжди...: 2 дні в Римі + Венеція, Флоренція  ",COMPETITOR,Adriatic,Італія,Італія,екскурсійний,Стандарт 150 - 300,294,6,2,3,3,0,0,0,1,6,6,5,5,4,7,4,4,42,9,"ЖОВТЕНЬ, ТРАВЕНЬ, ЧЕРВЕНЬ",ЖОВТЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,9,2,5,0,1,1,1,"0,1","0,17","0,17",0
ADR-3,Європейська мозаїка: Краків-Прага-Відень-Будапешт ,COMPETITOR,Adriatic,Австрія,"Австрія, Польща, Угорщина, Чехія",екскурсійний,Стандарт 150 - 300,199,4,0,2,3,0,0,0,1,5,7,5,5,4,8,4,5,44,9,"ЖОВТЕНЬ, ЧЕРВЕНЬ, ТРАВЕНЬ",ЖОВТЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,6,4,5,0,1,1,1,"0,1","0,25","0,25",0
ADR-4,Неймовірна Швейцарія та Ельзас!  ,COMPETITOR,Adriatic,Швейцарія,Швейцарія,екскурсійний,Люкс 300 - 400,"283,5",5,0,4,4,0,0,0,4,6,4,5,4,5,4,4,7,43,9,"ГРУДЕНЬ, ТРАВЕНЬ, ЛИПЕНЬ",ГРУДЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,10,6,9,0,1,1,1,"0,1","0,20","0,20",0
ADR-5,"Італійський вікенд... Венеція, Флоренція, Рим  ",COMPETITOR,Adriatic,Італія,Італія,екскурсійний,Стандарт 150 - 300,252,5,2,3,2,0,0,0,2,4,4,5,4,4,5,4,5,37,9,"ЛИПЕНЬ, ЖОВТЕНЬ, ГРУДЕНЬ",ЛИПЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,6,3,5,0,1,1,1,"0,1","0,20","0,20",0
ADR-6,Париж - місто кохання ,COMPETITOR,Adriatic,Франція,Франція,екскурсійний,Стандарт 150 - 300,"250,5",6,2,4,3,0,0,0,3,6,4,4,5,4,4,5,3,38,9,"ТРАВЕНЬ, СЕРПЕНЬ, ЛИСТОПАД",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,6,4,6,0,1,1,1,"0,1","0,17","0,17",0
ADR-7,«Австрійський хіт + Будапешт» ,COMPETITOR,Adriatic,Австрія,"Австрія, Угорщина",екскурсійний,Економ 99 - 150,144,4,2,2,1,0,0,0,2,5,7,5,4,4,8,4,5,44,9,"ЖОВТЕНЬ, ЧЕРВЕНЬ, ТРАВЕНЬ",ЖОВТЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,4,2,4,0,1,1,1,"0,1","0,25","0,25",0
ADR-8,"Богемські вихідні: 3 ночі в Празі + Дрезден, Карлові Вари, Чеський Крумлов  ",COMPETITOR,Adriatic,Чехія,Чехія,екскурсійний,Стандарт 150 - 300,219,4,0,2,3,0,0,0,,5,7,5,4,4,7,4,5,41,8,"ЧЕРВЕНЬ, ЖОВТЕНЬ, ТРАВЕНЬ",ЧЕРВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,7,3,7,0,1,1,1,"0,1","0,25","0,25",0
ADR-9,Мікс вікенд: Будапешт + Відень  ,COMPETITOR,Adriatic,Австрія,"Австрія, Угорщина",екскурсійний,Економ 99 - 150,106,4,2,1,1,0,0,0,2,5,7,4,4,4,8,4,5,43,9,"ЖОВТЕНЬ, ЧЕРВЕНЬ, ТРАВЕНЬ",ЖОВТЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,3,2,3,0,1,1,1,"0,1","0,25","0,25",0
ADR-10,Так добре разом: Париж+ Бенілюкс  ,COMPETITOR,Adriatic,Франція,"Франція, Нідерланди",екскурсійний,Тяжкий Люкс 400 +,485,8,0,6,7,0,0,0,,5,4,4,5,4,4,5,3,34,8,"ТРАВЕНЬ, СЕРПЕНЬ, ЛИСТОПАД",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,16,7,8,0,1,1,1,"0,1","0,13","0,13",0
ADR-11,Містична Трансільванія  ,COMPETITOR,Adriatic,Румунія,Румунія,екскурсійний,Стандарт 150 - 300,167,3,0,0,2,0,0,0,1,5,4,5,4,4,8,4,5,40,9,"ЖОВТЕНЬ, ТРАВЕНЬ, ЛИПЕНЬ",ЖОВТЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,2,1,1,0,1,1,1,"0,1","0,33","0,33",0
ADR-12,"Смарагди Польщі: Морське Око, Закопане, Краків ",COMPETITOR,Adriatic,Польща,Польща,екскурсійний,Економ 99 - 150,152,3,0,1,2,0,0,0,1,5,5,5,4,4,7,4,5,40,9,"ЖОВТЕНЬ, ТРАВЕНЬ, ЧЕРВЕНЬ",ЖОВТЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,2,1,2,0,1,1,1,"0,1","0,33","0,33",0
ADR-13,Вікенд в Трансільванії  ,COMPETITOR,Adriatic,Румунія,Румунія,екскурсійний,Економ 99 - 150,140,4,2,0,1,0,0,0,,5,4,5,4,4,7,4,4,37,8,"ЖОВТЕНЬ, ТРАВЕНЬ, ЛИПЕНЬ",ЖОВТЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,2,1,1,0,1,1,1,"0,1","0,25","0,25",0
ADR-14,"Прага - місто, яке обрало мене ",COMPETITOR,Adriatic,Чехія,"Чехія, Німеччина",екскурсійний,Стандарт 150 - 300,170,4,1,2,2,0,0,0,,5,4,4,4,4,7,4,5,37,8,"ЖОВТЕНЬ, ТРАВЕНЬ, ГРУДЕНЬ",ЖОВТЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,3,3,3,0,1,1,1,"0,1","0,25","0,25",0
ADR-15,"Погляд в минуле: 3 дні в Римі + Помпеї, Неаполь  ",COMPETITOR,Adriatic,Італія,Італія,екскурсійний,Тяжкий Люкс 400 +,447,8,0,5,7,0,0,0,,5,4,4,5,4,5,4,4,35,8,"ТРАВЕНЬ, СЕРПЕНЬ, ЖОВТЕНЬ",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,9,4,8,0,1,1,1,"0,1","0,13","0,13",0
ADR-16,Який чудовий Краків + парк Енерджіландія  ,COMPETITOR,Adriatic,Польща,Польща,екскурсійний,Економ 99 - 150,147,3,0,1,2,0,0,0,1,5,4,5,4,4,7,4,5,39,9,"ЖОВТЕНЬ, ТРАВЕНЬ, ЛИПЕНЬ",ЖОВТЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,3,1,2,0,1,1,1,"0,1","0,33","0,33",0
ADR-17,Прага - моє улюблене місто ,COMPETITOR,Adriatic,Чехія,"Чехія, Німеччина",екскурсійний,Економ 99 - 150,162,4,2,2,1,0,0,0,,5,4,5,4,4,7,4,5,38,8,"ЖОВТЕНЬ, ТРАВЕНЬ, ЛИПЕНЬ",ЖОВТЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,3,3,3,0,1,1,1,"0,1","0,25","0,25",0
ADR-18,"О Рим, ти цілий світ! ",COMPETITOR,Adriatic,Італія,Італія,екскурсійний,Люкс 300 - 400,353,6,0,4,5,0,0,0,,5,4,3,5,4,5,4,3,33,8,"ТРАВЕНЬ, СЕРПЕНЬ, ЖОВТЕНЬ",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,8,5,7,0,1,1,1,"0,1","0,17","0,17",0
ADR-19,Зустрічаємось в Парижі + Мюнхен та Зальцбург ,COMPETITOR,Adriatic,Франція,Франція,екскурсійний,Люкс 300 - 400,344,6,0,4,5,0,0,0,,5,4,4,5,4,4,4,3,33,8,"ТРАВЕНЬ, СЕРПЕНЬ, ЧЕРВЕНЬ",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,6,5,5,0,1,1,1,"0,1","0,17","0,17",0
ADR-20,Веселі канікули: 3 дні в Парижі + Нормандія та Діснейленд!  ,COMPETITOR,Adriatic,Франція,Франція,екскурсійний,Люкс 300 - 400,301,7,2,5,4,0,0,0,,5,4,4,5,4,4,5,3,34,8,"ТРАВЕНЬ, СЕРПЕНЬ, ЛИСТОПАД",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,12,4,7,0,1,1,1,"0,1","0,14","0,14",0
ADR-21,Румунія запрошує! Бухарест + замки Трансільванії  ,COMPETITOR,Adriatic,Румунія,Румунія,екскурсійний,Стандарт 150 - 300,162,4,1,1,2,0,0,0,1,4,4,5,4,4,6,4,4,36,9,"ЖОВТЕНЬ, ЛИПЕНЬ, ТРАВЕНЬ",ЖОВТЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,2,1,2,0,1,1,1,"0,1","0,25","0,25",0
ADR-22,Блискучий вікенд: Дрезден - Прага - Відень - Будапешт  ,COMPETITOR,Adriatic,Польща,"Польща, Німеччина, Чехія, Австрія, Угорщина",екскурсійний,Стандарт 150 - 300,239,5,0,2,4,0,0,0,,5,4,5,4,4,6,4,4,36,8,"ЖОВТЕНЬ, ТРАВЕНЬ, ЛИПЕНЬ",ЖОВТЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,8,5,7,0,1,1,1,"0,1","0,20","0,20",0
ADR-23,Кращі з кращих: Відень-Зальцбург-Мюнхен  ,COMPETITOR,Adriatic,Австрія,Австрія,екскурсійний,Стандарт 150 - 300,239,4,0,2,3,0,0,0,,5,4,5,4,4,6,4,4,36,8,"ЖОВТЕНЬ, ТРАВЕНЬ, ЛИПЕНЬ",ЖОВТЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,4,3,4,0,1,1,1,"0,1","0,25","0,25",0
ADR-24,Який чудовий цей Краків  ,COMPETITOR,Adriatic,Польща,Польща,екскурсійний,Економ 99 - 150,147,3,0,1,2,0,0,0,,4,4,5,4,4,7,4,5,37,8,"ЖОВТЕНЬ, ЛИПЕНЬ, ГРУДЕНЬ",ЖОВТЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,TRUE,3,1,2,0,1,1,1,"0,1","0,33","0,33",0
ADR-25,Приємний вікенд: Краків-Прага-Відень-Будапешт  ,COMPETITOR,Adriatic,Австрія,"Австрія, Чехія, Угорщина, Польща",екскурсійний,Економ 99 - 150,153,4,2,1,1,0,0,0,,5,4,5,4,4,5,4,4,35,8,"ТРАВЕНЬ, ЛИПЕНЬ, ЖОВТЕНЬ",ТРАВЕНЬ,ЦІЛИЙ РІК,🌸 МІЖСЕЗОН,FALSE,5,4,5,0,1,1,1,"0,1","0,25","0,25",0
