URL туру,Назва туру,День №,Місто / Локація,Факультативи (назва + ціна),Опис дня,Симв.
https://www.i-travel.com.ua/avtobusna-podorozh-kurazh-stolytsyamy-zi-lvova/,Автобусна подорож “Кураж столицями” зі Львова,1,6,,"06.30 зустріч групи. 7.00 Відправлення зі Львова, проходження кордону. Переїзд м. в Краків. Оглядова екскурсія містом Польських королів (20 EUR) . Тут чудово поєднуються дивовижно гармонійна архітектура та королівський шик! Ми побуваємо на площі Ринок, побачимо Палац Єпископів, Королівський замок, пройдемось Королівським трактом і по Старому місту! Активним туристам пропонуємо відвідати: Екскурсія Вавельский замок (20 EUR+ вхідний квиток) . Головна історична пам’ятка і символ не тільки Кракова, але й всієї Польщі. Розташований на лівому березі річки Вісли, на холмі Вавель. Палац має богату іст",600
https://www.i-travel.com.ua/avtobusna-podorozh-kurazh-stolytsyamy-zi-lvova/,Автобусна подорож “Кураж столицями” зі Львова,2,Сніданок,,"Сніданок. Виселення з готеля. Переїзд в Прагу. Оглядова екскурсія «Велична столиця» (у вартості туру). Неспішна прогулянка історичним серцем Праги: від Порохової вежі через Вацлавську площу та квартали Старого Міста, зупинка біля відомої бібліотеки і завершення маршруту на легендарному Карловому мості. Ключові символи міста, атмосфера старовини та відчуття справжньої Праги. Для всіх охочих пропонуємо покататися на кораблику по Влтаві (40 EUR) неймовірний вид на Прагу, плюс до всього на кораблику знаходиться шведський стіл, де ви зможете пообідати. Екскурсія «Вишеград» (20 EUR). Вишеград — це м",600
https://www.i-travel.com.ua/avtobusna-podorozh-kurazh-stolytsyamy-zi-lvova/,Автобусна подорож “Кураж столицями” зі Львова,3,Сніданок,,"Сніданок. Виселення з готелю. Переїзд до Відня. Оглядова екскурсія «Прекрасний і ніжний Відень» (45 EUR) . Легка прогулянка елегантним Віднем: площа Марії Терезії, ансамбль королівського палацу, атмосферні вулиці Старого міста з їхньою вишуканою архітектурою та історичним шармом. Завершимо маршрут біля Оперного театру — символу музичної столиці Європи. Класичний Відень, стримана розкіш і відчуття імперської величі. Пропонуємо на вибір факультативні екскурсії: Шарм віденських кав’ярень (25 EUR) Запрошуємо вас на неспішну подорож у саме серце віденської культури — світ легендарних кав’ярень, де ",600
https://www.i-travel.com.ua/avtobusna-podorozh-kurazh-stolytsyamy-zi-lvova/,Автобусна подорож “Кураж столицями” зі Львова,4,Зупинка на сніданок (оплачується додатково),,"Зупинка на сніданок (оплачується додатково). Прибуття до Львова орієнтовно о 10:00 (залежить від проходження кордону). В екскурсійних автобусних турах ми їдемо згідно Угоди про міжнародні нерегулярні перевезення пасажирів автобусами (Угода INTERBUS) Угода INTERBUS від 30.06.2001р., до якої Україна приєдналась 16.10.2012р. згідно Закону України «Про приєднання України до Угоди про міжнародні нерегулярні перевезення пасажирів автобусами (Угода INTERBUS)» від 16.10.2012р. Відповідно до Угоди INTERBUS ми їдемо із зачиненими дверима , тобто – це такий тип перевезення, коли той самий автобус викорис",600
https://www.i-travel.com.ua/?p=44883,Автобусний тур «Угорський танок: Будапешт і Відень» зі Львова,1,Збір групи на вокзалі о 6,,"Збір групи на вокзалі о 6.30 Відправлення о 7.00 Запрошуємо на оглядову екскурсію «Перлина Дунаю» (20 EUR) це знайомство з найяскравішими локаціями міста. Прогуляємося жвавою вулицею Ваци, побачимо Базиліку Святого Іштвана, вийдемо на набережну Дунаю з панорамами Парламенту — символі історії й величі Угорщини. Далі дізнаємось історію набережної міста та продовжимо вечір на кораблику Дунаєм (32 EUR). Вечірній Будапешт в ілюмінації із шампанським (для дітей соком), під музику вальсів І. Штрауса. І дивовижний вид на місто та Парламент – це треба побачити! Поселення до готелю. Ночівля.",588
https://www.i-travel.com.ua/?p=44883,Автобусний тур «Угорський танок: Будапешт і Відень» зі Львова,2,Сніданок,,"Сніданок. Переїзд до Відня. Відень — одна з найчарівніших столиць Європи, яка вражає своєю величчю з перших секунд. Мальовничі вулиці, величні площі та розкішні палаци подарують море незабутніх вражень! Оглядова екскурсія «Прекрасний і ніжний Відень» (45 EUR) . Легка прогулянка елегантним Віднем: площа Марії Терезії, ансамбль королівського палацу, атмосферні вулиці Старого міста з їхньою вишуканою архітектурою та історичним шармом. Завершимо маршрут біля Оперного театру — символу музичної столиці Європи. Класичний Відень, стримана розкіш і відчуття імперської величі. Якщо ви бажаєте відвідати ",600
https://www.i-travel.com.ua/?p=44883,Автобусний тур «Угорський танок: Будапешт і Відень» зі Львова,3,Сніданок у готелі,,"Сніданок у готелі. Пропонуємо на вибір екскурсії: Екскурсія в Сентендре мальовниче містечко в Угорщині, розташоване на берегах Дунаю. Воно відоме своєю архітектурою середньовічної Європи, вузькими вуличками, кам яними будинками та численними мистецькими галереями та майстернями. Сентендре також славиться своїми музеями, особливо Музеєм кераміки та Музеєм марципану. відвідування музею марципанів (вх.квиток) . Далі на нас чекає Вишеград – історичне місто, розташоване на березі Дуная. Місто відоме своєю вражаючою середньовічною фортецею, яка гордо знаходиться на вершині гори, забезпечуючи захоплю",600
https://www.i-travel.com.ua/?p=44883,Автобусний тур «Угорський танок: Будапешт і Відень» зі Львова,4,Сніданок у готелі,,"Сніданок у готелі. Виселення. Активним туристам за наявності часу додатково пропонуємо відвідати наступні екскурсії: Екскурсія «Колоритний Егер» (20 EUR). Прогуляємось старовинними вуличками, побачимо Турецький мінарет, Церкву Святого Антонія, Церкву цистерціанців, а також оглянемо головну пам’ятку – Егерську фортецю, оборона якої увійшла в історію. Дегустація вин у Долині красунь (26 EUR) – буде чудовим завершенням екскурсійного дня, можливість розслабитися та отримати задоволення від знаменитих угорських вин та гуляшу. Прибуття до Львова орієнтовно о 22.00. Точний час залежить від проходженн",600
https://www.i-travel.com.ua/?p=17126,"Автобусний тур «Європейська розкіш – Ніцца, Монако, Портофіно…» зі Львова",1,Виїзд зі Львова,,"Виїзд зі Львова. Перетин українсько-угорського кордону. За наявності часу, подорож до Будапешту. Запрошуємо на оглядову екскурсію «Перлина Дунаю» (20 EUR) це знайомство з найяскравішими локаціями міста. Прогуляємося жвавою вулицею Ваци, побачимо Базиліку Святого Іштвана, вийдемо на набережну Дунаю з панорамами Парламенту — символі історії й величі Угорщини. Вільний час, рекомендуємо – прогулянку на кораблику Дунаєм (32 EUR) . Вечірній Будапешт в ілюмінації під музику вальсів І. Штрауса – це треба побачити. Нічний переїзд до Італії.",537
https://www.i-travel.com.ua/?p=17126,"Автобусний тур «Європейська розкіш – Ніцца, Монако, Портофіно…» зі Львова",2,Переїзд до Венеції,,"Переїзд до Венеції. Проїзд до центральної площі в обидві сторони на громадському транспорті (30 EUR) . Оглядова екскурсія «Заручена з морем – Венеція!» (у вартості туру) . Місто нагадує декорації для романтичних фільмів, а кожна вуличка, кожен будинок зберігає велику історію минулих століть. Прогулянка на справжній венеціанській гондолі (35 EUR) . У місті, де немає доріг, панують човни. Спробуйте і відчуйте, як ваші турботи зникають, коли гондольєр у смугастій сорочці провезе вас лабіринтом водних шляхів, а потім з’єднає з центральним Гранд-каналом. Прогулянка на катері Гранд каналом (35 EUR) ",600
https://www.i-travel.com.ua/?p=17126,"Автобусний тур «Європейська розкіш – Ніцца, Монако, Портофіно…» зі Львова",3,Сніданок,,"Сніданок. Виселення з готелю. Виїжджаємо в чарівну і колоритну Геную , де нас чекає оглядова екскурсія (у вартості туру). Пам ятки італійської Генуї ваблять туристів мальовничою красою і неповторною архітектурою. Чудові будинки, ліпні та фрескові фасади та дорогоцінні колекції творів мистецтва нагадують про «генуезьке століття», золотий вік культурного розвитку міста. Саме тут народився Христофор Колумб і Нікколо Паганіні. Середньовіччя і еклектика, античність і модерн – все гармонійно переплітається в цьому унікальному місті. Вільний час у Генуї. Для всіх бажаючих пропонуємо екскурсію «Перлин",600
https://www.i-travel.com.ua/?p=17126,"Автобусний тур «Європейська розкіш – Ніцца, Монако, Портофіно…» зі Львова",4,Сніданок,,"Сніданок. Виселення з готелю. Сьогодні насолоджуємося кращим, що є у Франції ! Сонце, море, скелясті уступи, старовинні пам ятки, фешенебельні магазини і, звичайно, вишукана французька кухня та вино. Все це – Лазурне узбережжя! За наявності часу поїздка на фабрику парфумерії Fragonard (у вартості туру) — унікальна можливість дізнатися, як народжуються знамениті французькі аромати. Під час екскурсії ви побачите процес виготовлення парфумів, ароматні лабораторії та зможете відчути магію створення неповторних запахів Факультативне відвідування князівства Монако ( туристи, які не беруть екскурсію,",600
https://www.i-travel.com.ua/?p=17126,"Автобусний тур «Європейська розкіш – Ніцца, Монако, Портофіно…» зі Львова",5,Сніданок,,"Сніданок. Виселення з готелю. На нас чекає поїздка до найбільшого італійського озеро – Гарда , оточеного мальовничими природними пейзажами та Альпійськими горами (у вартості туру) . Прогуляємось мальовничим містом Сірміоне, що знаходиться на південному березі озера. Вирушимо в захоплюючу прогулянку вуличками цього середньовічного міста, яке відоме своїми кам яними будиночками, замком та стародавніми вежами. Запрошуємо на незабутню прогулянку на катері по чарівному озеру Гарда (20 EUR) ! Це буде захоплююча подорож, де ви зможете насолодитися мальовничими пейзажами, свіжим повітрям та спокоєм, я",600
https://www.i-travel.com.ua/?p=17126,"Автобусний тур «Європейська розкіш – Ніцца, Монако, Портофіно…» зі Львова",6,Переїзд територією Угорщини,,"Переїзд територією Угорщини. За наявності часу пропонуємо відвідати наступні екскурсії: Екскурсія «Колоритний Егер» (20 EUR) . Прогуляємось старовинними вуличками, побачимо Турецький мінарет, Церкву Святого Антонія, Церкву цистерціанців, а також оглянемо головну пам’ятку – Егерську фортецю, оборона якої увійшла в історію. Дегустація вин у Долині красунь (26 EUR) – буде чудовим завершенням екскурсійного дня, можливість розслабитися та отримати задоволення від знаменитих угорських вин та гуляшу. Приїзд в Україну у другій половині дня. Готелі Заселення до готелю не раніше 14:00. По можливості, дл",600
https://www.i-travel.com.ua/?p=21694,Автобусний тур «Лазурний МЕГАтур» зі Львова,1,Зустріч туристів з представником компанії біля автобуса на Залізничному вокзалі,,"Зустріч туристів з представником компанії біля автобуса на Залізничному вокзалі. Посадка в комфортабельний автобус. Відправлення зі Львова. Проходження українсько-угорського кордону. Переїзд в Угорщину. Запрошуємо на прогулянку на кораблику по Дунаю (32 EUR) . Вечірній Будапешт в ілюмінації з шампанським (для дітей соком), під музику вальсів Й. Штрауса і неймовірний вид на місто і Парламент – це треба побачити! Переїзд в готель на території Угорщини. Заселення, ніч в готелі.",479
https://www.i-travel.com.ua/?p=21694,Автобусний тур «Лазурний МЕГАтур» зі Львова,2,Сніданок,,"Сніданок. Виселення з готелю. Переїзд в Словенію . Запрошуємо на оглядову екскурсію по столиці «Затишна Любляна»! (у вартості туру). На Вас чекають прогулянки її старовинними і тихими вуличками. Любляна – це справжнісінький музей під відкритим небом, адже їй вдалося зберегти в собі дух старого міста! Це не тільки замки-фортеці і старовинні легенди про драконів, лицарів, а й чудові місцеві визначні пам ятки: Францисканська церква Богоматері, Міська площа, і Ратуша, Собор Святого Миколая. Люблінський замок з оглядовим майданчиком на головній вежі, звідки відкривається чудовий вид на місто. Далі ",600
https://www.i-travel.com.ua/?p=21694,Автобусний тур «Лазурний МЕГАтур» зі Львова,3,Сніданок,,"Сніданок. Виселення з готелю. Виїжджаємо в чарівну і колоритну Геную , де нас чекає оглядова екскурсія (у вартості туру). Пам ятки італійської Генуї ваблять туристів мальовничою красою і неповторною архітектурою. Чудові будинки, ліпні та фрескові фасади та дорогоцінні колекції творів мистецтва нагадують про «генуезьке століття», золотий вік культурного розвитку міста. Для всіх бажаючих пропонуємо екскурсію «Перлини узбережжя» (60 EUR) з Рапало ми вирушимо на кораблику в Портофіно (квитки у вартості екскурсії) , де ви зможете насолодитися захоплюючим панорамним видом на гавань і мальовниче узбе",600
https://www.i-travel.com.ua/?p=21694,Автобусний тур «Лазурний МЕГАтур» зі Львова,4,Сніданок,,"Сніданок. Виселення з готелю. Запрошуємо всіх на екскурсію Чінкве-Терре (55 EUR)* або як ще називають це місце 4 земель – природне багатство у всій своїй красі! Відоме в усьому світі, як кілька маленьких стародавніх поселень на сході Лігурійського узбережжя. Ріомаджоре, Манарола, Вернацца і Монтероссо – старовинні містечка, з єднані між собою мальовничими стежками, що проходять у горах, над морем. Унікальний природний парк з незвичайною красою, оголошений ЮНЕСКО «Всесвітньою спадщиною». *Поїздка на екскурсію відбувається на громадському транспорті, квитки на який включено у вартість. Переїзд д",600
https://www.i-travel.com.ua/?p=21694,Автобусний тур «Лазурний МЕГАтур» зі Львова,5,Сніданок,,"Сніданок. Сьогодні насолоджуємося кращим, що є у Франції ! Сонце, море, скелясті уступи, старовинні пам ятки, фешенебельні магазини і, звичайно, вишукана французька кухня та вино. Все це – Лазурний берег! Запрошуємо на оглядову екскурсію по всесвітньо визнаній столиці Лазурного узбережжя – Ніцці (у вартості туру) . Прогуляємося Англійською набережною, де раніше полюбляли проводити свій час Моне, Ренуар, Марк Шагал та інші діячі мистецтва. Це одна з найкрасивіших прогулянкових алей Середземномор я, де ви зможете насолоджуватися свіжим повітрям, шумом хвиль і красивими ландшафтами. Ніцца має вра",600
https://www.i-travel.com.ua/?p=21694,Автобусний тур «Лазурний МЕГАтур» зі Львова,6,Сніданок,,"Сніданок. Виселення з готелю. У вільний час рекомендуємо екскурсію «Французька рів єра» (60 EUR). Розкішний і аристократичний Антиб з аутентичним старим містом, колоритним ринком і портом, де стоять на причалі фешенебельні яхти, давнім замком Гримальді, перетвореним на музей сучасного мистецтва – це місто знайде свій куточок у вашому серці. Кінозірка Рів’єри, місто знаменитостей та розкоші – Канни , відоме на весь світ завдяки Міжнародному кінофестивалю, що проходить тут щороку наприкінці травня. Але, насамперед, це розкішний курорт з ідеальними кліматичними та погодними умовами: м’якою зимою ",600
https://www.i-travel.com.ua/?p=21694,Автобусний тур «Лазурний МЕГАтур» зі Львова,7,Переїзд до Венеції,,"Переїзд до Венеції. Проїзд до центральної площі в обидві сторони на громадському транспорті (30 EUR) . Оглядова екскурсія «Заручена з морем – Венеція!» (у вартості туру) . Місто нагадує декорації для романтичних фільмів, а кожна вуличка, кожен будинок зберігає велику історію минулих століть. Прогулянка на справжній венеціанській гондолі (35 EUR) . У місті, де немає доріг, панують човни. Спробуйте і відчуйте, як ваші турботи зникають, коли гондольєр у смугастій сорочці провезе вас лабіринтом водних шляхів, а потім з’єднає з центральним Гранд-каналом. Прогулянка на катері Гранд каналом (35 EUR) ",600
https://www.i-travel.com.ua/?p=21694,Автобусний тур «Лазурний МЕГАтур» зі Львова,8,Прибуття до Львова у другій половині дня Готелі Заселення до готелю не раніше 14:00,,"Прибуття до Львова у другій половині дня Готелі Заселення до готелю не раніше 14:00. По можливості, для наших туристів буде надано раннє заселення. Сніданку цього дня не надається. Виселення з готелю не пізніше 10 години. Якщо ви помітили неполадки в номері при заселенні – одразу ж повідомте про це співробітників готелю. Готелі за програмою можуть бути замінені на інші. Туристи, що подорожують одні, можуть бути розміщені у тримісних номерах. Під час сніданків у готелі забороняється виносити їжу із собою. Екскурсії Вартість факультативних екскурсій не повертається (крім випадків, коли група не ",600
https://www.i-travel.com.ua/?p=49335,Автобусний тур «Лазурний шик: 2 дні на Рив єрі» зі Львова,1,Виїзд зі Львова,,"Виїзд зі Львова. Перетин українсько-угорського кордону. За наявності часу, подорож до Будапешту. Запрошуємо на оглядову екскурсію «Перлина Дунаю» (20 EUR) це знайомство з найяскравішими локаціями міста. Прогуляємося жвавою вулицею Ваци, побачимо Базиліку Святого Іштвана, вийдемо на набережну Дунаю з панорамами Парламенту — символі історії й величі Угорщини. Вільний час, рекомендуємо – прогулянку на кораблику Дунаєм (32 EUR) . Вечірній Будапешт в ілюмінації під музику вальсів І. Штрауса – це треба побачити. Нічний переїзд до Італії.",537
https://www.i-travel.com.ua/?p=49335,Автобусний тур «Лазурний шик: 2 дні на Рив єрі» зі Львова,2,Переїзд до Венеції,,"Переїзд до Венеції. Проїзд до центральної площі в обидві сторони на громадському транспорті (30 EUR) . Оглядова екскурсія «Заручена з морем – Венеція!» (у вартості туру) . Місто нагадує декорації для романтичних фільмів, а кожна вуличка, кожен будинок зберігає велику історію минулих століть. Прогулянка на справжній венеціанській гондолі (35 EUR) . У місті, де немає доріг, панують човни. Спробуйте і відчуйте, як ваші турботи зникають, коли гондольєр у смугастій сорочці провезе вас лабіринтом водних шляхів, а потім з’єднає з центральним Гранд-каналом. Прогулянка на катері Гранд каналом (35 EUR) ",600
https://www.i-travel.com.ua/?p=49335,Автобусний тур «Лазурний шик: 2 дні на Рив єрі» зі Львова,3,Сніданок,,"Сніданок. Виселення з готелю. Оглядова екскурсія у Верону (у вартості туру) – місті з багатовіковою історією, оповите безліччю таємниць та загадок. А також одного з найромантичніших міст світу, прославлене Шекспіром, Петраркою, Гете та Байроном. У знаменитому дворі будинку Джульєтти, під її балконом, закохані присягаються один одному у вічній вірності. На вас чекають історії з життя Данте, відомих веронських сімей Монтеккі та Капулетті, непрості долі Синьйорів делла Скала та їхніх нащадків, Моцарта та Сальєрі. На нас чекає поїздка до найбільшого італійського озеро – Гарда , оточеного мальовнич",600
https://www.i-travel.com.ua/?p=49335,Автобусний тур «Лазурний шик: 2 дні на Рив єрі» зі Львова,4,Сніданок,,"Сніданок. Виселення з готелю. Переїзд на Лазурове узбережжя. Сьогодні насолоджуємося кращим, що є у Франції ! Сонце, море, скелясті уступи, старовинні пам’ятки, фешенебельні магазини і, звичайно, вишукана французька кухня та вино. Все це – Лазурний берег! За наявності часу поїздка на фабрику парфумів Fragonard (у вартості туру) — унікальна можливість дізнатися, як народжуються знамениті французькі аромати. Під час екскурсії ви побачите процес виготовлення парфумів, ароматні лабораторії та зможете відчути магію створення неповторних запахів. Запрошуємо на екскурсію ( туристи, які не беруть екск",600
https://www.i-travel.com.ua/?p=49335,Автобусний тур «Лазурний шик: 2 дні на Рив єрі» зі Львова,5,Сніданок,,"Сніданок. Виселення з готелю. Вільний час на Рив’єрі. За бажанням пропонуємо трансфер до Ніцци від готелю (20 EUR) . У вільний час рекомендуємо екскурсію «Французька рив’єра» (60 EUR). Розкішний і аристократичний Антиб з аутентичним старим містом, колоритним ринком і портом, де стоять на причалі фешенебельні яхти, давнім замком Гримальді, перетвореним на музей сучасного мистецтва – це місто знайде свій куточок у вашому серці. Кінозірка Рів’єри, місто знаменитостей та розкоші – Канни , відоме на весь світ завдяки Міжнародному кінофестивалю, що проходить тут щороку наприкінці травня. Але, насамп",600
https://www.i-travel.com.ua/?p=49335,Автобусний тур «Лазурний шик: 2 дні на Рив єрі» зі Львова,6,Сніданок,,"Сніданок. Виселення з готелю. Запрошуємо на оглядову екскурсію “Мілан – давній і сучасний” (у вартості туру) . Ми побачимо Дуомо – відомий символ міста готичний собор пізнього Середньовіччя, розкішну галерею пасаж Вітторіо Емануеле, площу Ла Скала і сам театр, побудований на гроші міланських меломанів, Замок Сфорцеско, і звичайно найвідоміший шопінг в столиці італійської моди. За бажанням запрошуємо на екскурсію в собор Дуомо або народження Діви Марії (25 EUR) . Відвідаємо з екскурсією один з найгарніших готичних храмів Європи, і один з найбільших у світі. Екскурсія на озеро Комо (40 EUR, поїз",600
https://www.i-travel.com.ua/?p=49335,Автобусний тур «Лазурний шик: 2 дні на Рив єрі» зі Львова,7,Переїзд територією Угорщини,,"Переїзд територією Угорщини. За наявності часу пропонуємо відвідати наступні екскурсії: Екскурсія «Колоритний Егер» (10 EUR) . Прогуляємось старовинними вуличками, побачимо Турецький мінарет, Церкву Святого Антонія, Церкву цистерціанців, а також оглянемо головну пам’ятку – Егерську фортецю, оборона якої увійшла в історію. Дегустація вин у Долині красунь (24 EUR) – буде чудовим завершенням екскурсійного дня, можливість розслабитися та отримати задоволення від знаменитих угорських вин та гуляшу. Проходження угорсько-українського кордону. Прибуття у Львів. Готелі Заселення до готелю не раніше 14:",600
https://www.i-travel.com.ua/?p=8011,Автобусний тур «Джульєтта і гондоли» зі Львова,1,Виїзд зі Львова,,"Виїзд зі Львова. Перетин українсько-угорського кордону. За наявності часу, подорож до Будапешту. Запрошуємо на оглядову екскурсію «Перлина Дунаю» (15 EUR) в Будапешт, що приголомшує своєю величчю! Наше знайомство з містом ми почнемо зі знаменитої Площі Героїв, потім пройдемося парадним проспектом Андраші, який приваблює туристів своєю елегантністю та витонченістю, прогуляємось вулицею Ваци, де колись дуже любили проводити весь свій вільний час місцеві, та вийдемо на набережну Корзо , з якої відкривається дивовижний краєвид на Дунай! Рекомендуємо прогулянку на кораблику Дунаєм (32 EUR). Вечірні",600
https://www.i-travel.com.ua/?p=8011,Автобусний тур «Джульєтта і гондоли» зі Львова,2,Переїзд до Венеції,,"Переїзд до Венеції. Проїзд в обидві сторони до центральної площі Сан-Марко на катері (30 EUR). Оглядова екскурсія «Заручена з морем – Венеція!» (у вартості туру). Місто нагадує декорації для романтичних фільмів, а кожна вуличка, кожен будинок зберігає велику історію минулих століть. Прогулянка на справжній венеціанській гондолі (35 EUR). У місті, де немає доріг, панують човни. Спробуйте і відчуйте, як ваші турботи зникають, коли гондольєр у смугастій сорочці провезе вас лабіринтом водних шляхів, а потім з’єднає з центральним Гранд-каналом. Відвідування з екскурсоводом «Палацу Дожів» (20 EUR, в",600
https://www.i-travel.com.ua/?p=8011,Автобусний тур «Джульєтта і гондоли» зі Львова,3,Сніданок,,"Сніданок. Виселення з готелю. Екскурсія у Вероні (40 EUR) [до вартості входить трансфер і екскурсія] – місті з багатовіковою історією, оповите безліччю таємниць та загадок. А також одного з найромантичніших міст світу, прославлене Шекспіром, Петраркою, Гете та Байроном. У знаменитому дворі будинку Джульєтти, під її балконом, закохані присягаються один одному у вічній вірності. На вас чекають історії з життя Данте, відомих веронських сімей Монтеккі та Капулетті, непрості долі Синьйорів делла Скала та їхніх нащадків, Моцарта та Сальєрі. [якщо ви бажаєте відвідати Верону без супроводу професійног",600
https://www.i-travel.com.ua/?p=8011,Автобусний тур «Джульєтта і гондоли» зі Львова,4,Прибуття до України,,"Прибуття до України. Готелі Заселення до готелю не раніше 14:00. По можливості, для наших туристів буде надано раннє заселення. Сніданку цього дня не надається. Виселення з готелю не пізніше 10 години. Якщо ви помітили неполадки в номері при заселенні – одразу ж повідомте про це співробітників готелю. Готелі за програмою можуть бути замінені на інші. Туристи, що подорожують одні, можуть бути розміщені у тримісних номерах. Під час сніданків у готелі забороняється виносити їжу із собою. Екскурсії Вартість факультативних екскурсій не повертається (крім випадків, коли група не набралася) та не пер",600
https://www.i-travel.com.ua/?p=47356,"Автобусний тур «Спокусливе тріо: Венеція, Ніцца, Барселона» зі Львова",1,Виїзд зі Львова,,"Виїзд зі Львова. Перетин українсько-угорського кордону. За наявності часу, подорож до Будапешту. Запрошуємо на оглядову екскурсію «Перлина Дунаю» (15 EUR) в Будапешт, що приголомшує своєю величчю! Наше знайомство з містом ми почнемо зі знаменитої Площі Героїв, потім пройдемося парадним проспектом Андраші, який приваблює туристів своєю елегантністю та витонченістю, прогуляємось вулицею Ваци, де колись дуже любили проводити весь свій вільний час місцеві, та вийдемо на набережну Корзо , з якої відкривається дивовижний краєвид на Дунай! Вільний час, рекомендуємо – прогулянку на кораблику Дунаєм (3",600
https://www.i-travel.com.ua/?p=47356,"Автобусний тур «Спокусливе тріо: Венеція, Ніцца, Барселона» зі Львова",2,Переїзд до Венеції,,"Переїзд до Венеції. Проїзд до центральної площі в обидві сторони на громадському транспорті (30 EUR) . Оглядова екскурсія «Заручена з морем – Венеція!» (у вартості туру) . Місто нагадує декорації для романтичних фільмів, а кожна вуличка, кожен будинок зберігає велику історію минулих століть. Прогулянка на справжній венеціанській гондолі (30 EUR) . У місті, де немає доріг, панують човни. Спробуйте і відчуйте, як ваші турботи зникають, коли гондольєр у смугастій сорочці провезе вас лабіринтом водних шляхів, а потім з’єднає з центральним Гранд-каналом. Прогулянка на катері Гранд каналом (30 EUR) ",600
https://www.i-travel.com.ua/?p=47356,"Автобусний тур «Спокусливе тріо: Венеція, Ніцца, Барселона» зі Львова",3,Сніданок,,"Сніданок. Виселення з готелю. Сьогодні ми відвідаємо гастрономічну столицю Італії місто Болонья (оглядова екскурсія у вартості туру) . Яке є не тільки гастрономічним раєм, батьківщиною багатьох страв, які прославили італійську кухню на весь світ. Болонья – це ще історія та легенди, що передаються з покоління в покоління місцевими жителями, які дуже люблять та пишаються своїм містом. Тут знаходиться найстаріший університет Європи, криті арочні галереї, що розтягнулися на сорок кілометрів, п’ятий за величиною храм планети. В одній із місцевих церков встановлено орган, на якому грав сам Моцарт, з",600
